yr,i,j,value
2004,fpd,mvt,0.15555996294378938
2000,fpd,mvt,0.1332046944323538
1997,fpd,mvt,0.12904621736920802
2007,fpd,mvt,0.1373947830248417
2010,fpd,mvt,0.19052351060731376
2003,fpd,mvt,0.12338795175929829
2011,fpd,mvt,0.17969395168642754
2001,fpd,mvt,0.1071737277349167
2008,slg,mvt,0.0
2009,slg,mvt,0.0
2005,slg,mvt,0.0
2006,slg,mvt,0.0
2012,slg,mvt,0.0
2014,slg,mvt,0.0
2013,slg,mvt,0.0
1999,slg,mvt,0.0
2002,slg,mvt,0.0
2017,slg,mvt,0.0
2016,slg,mvt,0.0
2015,slg,mvt,0.0
1998,slg,mvt,0.0
2004,slg,mvt,0.0
2000,slg,mvt,0.0
1997,slg,mvt,0.0
2007,slg,mvt,0.0
2010,slg,mvt,0.0
2003,slg,mvt,0.0
2011,slg,mvt,0.0
2001,slg,mvt,0.0
2008,pri,mvt,0.0829882912603625
2009,pri,mvt,0.03148127888296383
2005,pri,mvt,0.16057468357704782
2006,pri,mvt,0.14958986034480107
2012,pri,mvt,0.1266755074853248
2014,pri,mvt,0.14778181794283135
2013,pri,mvt,0.13074167259927985
1999,pri,mvt,0.2964050334828976
2002,pri,mvt,0.2542516706414568
2017,pri,mvt,0.194583442221716
2016,pri,mvt,0.19786988390425161
2015,pri,mvt,0.17369626804208657
1998,pri,mvt,0.2638976622991435
2004,pri,mvt,0.25517552396957277
2000,pri,mvt,0.23828802197354962
1997,pri,mvt,0.3285224787061738
2007,pri,mvt,0.12575839252922616
2010,pri,mvt,0.12738574683528828
2003,pri,mvt,0.22487355644863474
2011,pri,mvt,0.10497989445807021
2001,pri,mvt,0.16281057857116246
2008,grd,mvt,0.009983759266852101
2009,grd,mvt,0.0029767334191798406
2005,grd,mvt,0.019879898655267476
2006,grd,mvt,0.02086445550564978
2012,grd,mvt,0.029820554603172563
2014,grd,mvt,0.0427403209832979
2013,grd,mvt,0.032790826603727743
1999,grd,mvt,0.03773038718968076
2002,grd,mvt,0.023828987819584656
2017,grd,mvt,0.07048474758883953
2016,grd,mvt,0.06554605703220154
2015,grd,mvt,0.053641044478352586
1998,grd,mvt,0.033746628080994955
2004,grd,mvt,0.03078858202242769
2000,grd,mvt,0.02985906835700093
1997,grd,mvt,0.043646437503795585
2007,grd,mvt,0.017879511258224203
2010,grd,mvt,0.021843211216357863
2003,grd,mvt,0.021858390040723548
2011,grd,mvt,0.019895465643305868
2001,grd,mvt,0.01694331797248228
2008,pip,mvt,0.0
2009,pip,mvt,0.0
2005,pip,mvt,0.0
2006,pip,mvt,0.0
2012,pip,mvt,0.0
2014,pip,mvt,0.0
2013,pip,mvt,0.0
1999,pip,mvt,0.0
2002,pip,mvt,0.0
2017,pip,mvt,0.0
2016,pip,mvt,0.0
2015,pip,mvt,0.0
1998,pip,mvt,0.0
2004,pip,mvt,0.0
2000,pip,mvt,0.0
1997,pip,mvt,0.0
2007,pip,mvt,0.0
2010,pip,mvt,0.0
2003,pip,mvt,0.0
2011,pip,mvt,0.0
2001,pip,mvt,0.0
2008,sle,mvt,0.07060646897666585
2009,sle,mvt,0.030764547762658623
2005,sle,mvt,0.11333211129204057
2006,sle,mvt,0.11329625060833702
2012,sle,mvt,0.17393832999118125
2014,sle,mvt,0.2156777162186028
2013,sle,mvt,0.18981302141047585
1999,sle,mvt,0.15278634443710926
2002,sle,mvt,0.14198318384324224
2017,sle,mvt,0.36238904743148687
2016,sle,mvt,0.31683496654105014
2015,sle,mvt,0.271174013435463
1998,sle,mvt,0.13600580071795446
2004,sle,mvt,0.1530107524460466
2000,sle,mvt,0.12407237115694246
1997,sle,mvt,0.1696398865581893
2007,sle,mvt,0.09829977269583233
2010,sle,mvt,0.14100929278916724
2003,sle,mvt,0.1421088696458971
2011,sle,mvt,0.13318559979932393
2001,sle,mvt,0.07370258349820855
2008,osv,mvt,0.7451888857991137
2009,osv,mvt,0.3408930135283206
2005,osv,mvt,1.1950697376309098
2006,osv,mvt,1.1609161451567434
2012,osv,mvt,1.318601207414332
2014,osv,mvt,1.581211206214808
2013,osv,mvt,1.3502033698606197
1999,osv,mvt,1.846167509583852
2002,osv,mvt,1.767170419416252
2017,osv,mvt,2.3771147859516506
2016,osv,mvt,2.1159468950858837
2015,osv,mvt,1.9923133863005238
1998,osv,mvt,1.7597667455811816
2004,osv,mvt,1.582804788932472
2000,osv,mvt,1.687426309644497
1997,osv,mvt,2.0661814713888864
2007,osv,mvt,1.047100898373683
2010,osv,mvt,1.1851861374490473
2003,osv,mvt,1.5985987951204341
2011,osv,mvt,1.0894692664034533
2001,osv,mvt,1.2007276461038625
2008,trn,mvt,0.0010353866504293969
2009,trn,mvt,0.001022354408490057
2005,trn,mvt,0.001037526604144621
2006,trn,mvt,0.0010352842746665623
2012,trn,mvt,0.0030759464938597677
2014,trn,mvt,0.0030599930961077697
2013,trn,mvt,0.0030661111587455226
1999,trn,mvt,0.002071835254937639
2002,trn,mvt,0.0020756328810079268
2017,trn,mvt,0.007140680740863854
2016,trn,mvt,0.0040868005897127385
2015,trn,mvt,0.004084005992905687
1998,trn,mvt,0.002060893959729542
2004,trn,mvt,0.0020757292746926706
2000,trn,mvt,0.0020634923950108705
1997,trn,mvt,0.0020455649146977634
2007,trn,mvt,0.0010358810377289558
2010,trn,mvt,0.001033939511833007
2003,trn,mvt,0.002072838640004743
2011,trn,mvt,0.0010340600951424998
2001,trn,mvt,0.0010348578855810192
2008,smn,mvt,0.0
2009,smn,mvt,0.0
2005,smn,mvt,0.0
2006,smn,mvt,0.0
2012,smn,mvt,0.0
2014,smn,mvt,0.0
2013,smn,mvt,0.0
1999,smn,mvt,0.0
2002,smn,mvt,0.0
2017,smn,mvt,0.0
2016,smn,mvt,0.0
2015,smn,mvt,0.0
1998,smn,mvt,0.0
2004,smn,mvt,0.0
2000,smn,mvt,0.0
1997,smn,mvt,0.0
2007,smn,mvt,0.0
2010,smn,mvt,0.0
2003,smn,mvt,0.0
2011,smn,mvt,0.0
2001,smn,mvt,0.0
2008,fmt,mvt,0.19709378199497798
2009,fmt,mvt,0.0820252186377886
2005,fmt,mvt,0.22927399142042532
2006,fmt,mvt,0.2599251304963904
2012,fmt,mvt,0.337275428683607
2014,fmt,mvt,0.403975580664108
2013,fmt,mvt,0.3540880576743505
1999,fmt,mvt,0.3420978253516884
2002,fmt,mvt,0.29770285223537996
2017,fmt,mvt,0.6104893173181122
2016,fmt,mvt,0.4152756456631135
2015,fmt,mvt,0.4026469125282812
1998,fmt,mvt,0.2823638930755433
2004,fmt,mvt,0.31869765661724825
2000,fmt,mvt,0.2985573141563631
1997,fmt,mvt,0.30885487149225116
2007,fmt,mvt,0.240872317302863
2010,fmt,mvt,0.31772105188734884
2003,fmt,mvt,0.3212985325109881
2011,fmt,mvt,0.2943869940618818
2001,fmt,mvt,0.21719578651977273
2008,pet,mvt,0.5139314318237812
2009,pet,mvt,0.1803977865205972
2005,pet,mvt,0.6846033502051313
2006,pet,mvt,0.7432617087715971
2012,pet,mvt,0.9342531453571783
2014,pet,mvt,0.9929671225511308
2013,pet,mvt,0.9874602670502906
1999,pet,mvt,0.677937429136209
2002,pet,mvt,0.6325195770601968
2017,pet,mvt,1.4798750122160602
2016,pet,mvt,0.9162140279994259
2015,pet,mvt,0.8072785768528081
1998,pet,mvt,0.4669955278296349
2004,pet,mvt,0.6968729390825454
2000,pet,mvt,0.764605526032805
1997,pet,mvt,0.6723774336919356
2007,pet,mvt,0.6514255022944275
2010,pet,mvt,0.8234731103472098
2003,pet,mvt,0.7083513786300389
2011,pet,mvt,0.879259636215543
2001,pet,mvt,0.46223761148671294
2008,mvt,mvt,0.0
2009,mvt,mvt,0.0
2005,mvt,mvt,0.0
2006,mvt,mvt,0.0
2012,mvt,mvt,0.0
2014,mvt,mvt,0.0
2013,mvt,mvt,0.0
1999,mvt,mvt,0.0
2002,mvt,mvt,0.0
2017,mvt,mvt,0.0
2016,mvt,mvt,0.0
2015,mvt,mvt,0.0
1998,mvt,mvt,0.0
2004,mvt,mvt,0.0
2000,mvt,mvt,0.0
1997,mvt,mvt,0.0
2007,mvt,mvt,0.0
2010,mvt,mvt,0.0
2003,mvt,mvt,0.0
2011,mvt,mvt,0.0
2001,mvt,mvt,0.0
2008,cep,mvt,0.25836116735859155
2009,cep,mvt,0.10620248482016095
2005,cep,mvt,0.4411740562427644
2006,cep,mvt,0.46003955978798244
2012,cep,mvt,0.5305391666477091
2014,cep,mvt,0.6996151092715601
2013,cep,mvt,0.5773446417155818
1999,cep,mvt,0.7109281992533983
2002,cep,mvt,0.6004348391450917
2017,cep,mvt,1.3209367306547706
2016,cep,mvt,0.8751090948382031
2015,cep,mvt,0.8604663847961525
1998,cep,mvt,0.5025643278169131
2004,cep,mvt,0.7212118105512806
2000,cep,mvt,0.8341422402263715
1997,cep,mvt,0.5948181842176481
2007,cep,mvt,0.3729956135043554
2010,cep,mvt,0.45673824555750697
2003,cep,mvt,0.7043555255716145
2011,cep,mvt,0.4043843316725173
2001,cep,mvt,0.399604469824764
2008,wst,mvt,0.3974618000721954
2009,wst,mvt,0.1589179524375594
2005,wst,mvt,0.5293964971908268
2006,wst,mvt,0.5682986425010021
2012,wst,mvt,0.6103443900958995
2014,wst,mvt,0.7128598586504403
2013,wst,mvt,0.6062607224717887
1999,wst,mvt,0.6708028803958824
2002,wst,mvt,0.6017245891362477
2017,wst,mvt,1.034417198042667
2016,wst,mvt,0.9332311246984033
2015,wst,mvt,0.8380118116176121
1998,wst,mvt,0.49914106325768337
2004,wst,mvt,0.6752805900561578
2000,wst,mvt,0.6174071510354173
1997,wst,mvt,0.5526093717328432
2007,wst,mvt,0.5553174366883238
2010,wst,mvt,0.6121379844459448
2003,wst,mvt,0.6292407677790911
2011,wst,mvt,0.5209995683671971
2001,wst,mvt,0.39529500458351197
2008,mot,mvt,6.685959029531958
2009,mot,mvt,4.858970280340884
2005,mot,mvt,5.513199886638631
2006,mot,mvt,6.033516531842671
2012,mot,mvt,7.3999072213692685
2014,mot,mvt,7.745866354888108
2013,mot,mvt,7.461172484266934
1999,mot,mvt,4.872997786597514
2002,mot,mvt,4.733834059462239
2017,mot,mvt,7.214592441746716
2016,mot,mvt,7.331057565619312
2015,mot,mvt,6.9573632270999415
1998,mot,mvt,4.28677218132388
2004,mot,mvt,6.032573726281717
2000,mot,mvt,4.421473235638046
1997,mot,mvt,3.828848885006618
2007,mot,mvt,6.550522152530308
2010,mot,mvt,6.607312493364665
2003,mot,mvt,6.046497225896117
2011,mot,mvt,6.683179877794325
2001,mot,mvt,4.422268331075123
2008,adm,mvt,1.6153508508021597
2009,adm,mvt,0.7095049168070494
2005,adm,mvt,2.339874384211562
2006,adm,mvt,2.422417381610671
2012,adm,mvt,2.730954626219415
2014,adm,mvt,3.529200317707783
2013,adm,mvt,2.8664265021469855
1999,adm,mvt,3.0017014662597132
2002,adm,mvt,3.0413714840211665
2017,adm,mvt,6.016883344205491
2016,adm,mvt,5.053004464573984
2015,adm,mvt,4.482905204319268
1998,adm,mvt,2.4361690899772332
2004,adm,mvt,2.9475695094550276
2000,adm,mvt,2.7888681662031516
1997,adm,mvt,2.79090554005118
2007,adm,mvt,2.3682565930063295
2010,adm,mvt,2.643752367378523
2003,adm,mvt,2.8874300942474855
2011,adm,mvt,2.261154006743749
2001,adm,mvt,2.0010334914715617
2008,soc,mvt,0.0
2009,soc,mvt,0.0
2005,soc,mvt,0.0
2006,soc,mvt,0.0
2012,soc,mvt,0.0
2014,soc,mvt,0.0
2013,soc,mvt,0.0
1999,soc,mvt,0.0
2002,soc,mvt,0.0
2017,soc,mvt,0.0
2016,soc,mvt,0.0
2015,soc,mvt,0.0
1998,soc,mvt,0.0
2004,soc,mvt,0.0
2000,soc,mvt,0.0
1997,soc,mvt,0.0
2007,soc,mvt,0.0
2010,soc,mvt,0.0
2003,soc,mvt,0.0
2011,soc,mvt,0.0
2001,soc,mvt,0.0
2008,alt,mvt,0.12237767565170446
2009,alt,mvt,0.11343193979249941
2005,alt,mvt,0.006018495531630416
2006,alt,mvt,0.006017849166024022
2012,alt,mvt,0.13149963325106767
2014,alt,mvt,0.2821240852278416
2013,alt,mvt,0.17461631505968359
1999,alt,mvt,0.006012739937061233
2002,alt,mvt,0.006016741003600295
2017,alt,mvt,0.38026892998907336
2016,alt,mvt,0.30017391542177024
2015,alt,mvt,0.34829679200644326
1998,alt,mvt,0.03308220672643187
2004,alt,mvt,0.01103430913648643
2000,alt,mvt,0.011017927577728273
1997,alt,mvt,0.00701210716399244
2007,alt,mvt,0.009009003757270715
2010,alt,mvt,0.41110377333953735
2003,alt,mvt,0.010025514641778612
2011,alt,mvt,0.41389527710290286
2001,alt,mvt,0.009974538305091627
2008,pmt,mvt,0.0056959117350341495
2009,pmt,mvt,0.0017983365505895373
2005,pmt,mvt,0.00388446916144146
2006,pmt,mvt,0.004813380123580489
2012,pmt,mvt,0.004742386111266163
2014,pmt,mvt,0.005661262176187299
2013,pmt,mvt,0.0047220947537315715
1999,pmt,mvt,0.0038533575810253138
2002,pmt,mvt,0.0028944551078068956
2017,pmt,mvt,0.0066423503897848095
2016,pmt,mvt,0.004738770400510213
2015,pmt,mvt,0.004778917101583808
1998,pmt,mvt,0.0028862545534659757
2004,pmt,mvt,0.00579551847527628
2000,pmt,mvt,0.003865380061123759
1997,pmt,mvt,0.0038294379309250022
2007,pmt,mvt,0.004780577863343023
2010,pmt,mvt,0.004711413949585222
2003,pmt,mvt,0.003825240060811917
2011,pmt,mvt,0.005696910846622746
2001,pmt,mvt,0.0028416204242212354
2008,trk,mvt,1.1262299994482858
2009,trk,mvt,0.38153852975208563
2005,trk,mvt,1.7945823414862538
2006,trk,mvt,1.7957905957570617
2012,trk,mvt,1.1396613330875156
2014,trk,mvt,1.392464388369532
2013,trk,mvt,1.1702235573194097
1999,trk,mvt,1.1947400570780145
2002,trk,mvt,2.0730147807770263
2017,trk,mvt,1.335439569984202
2016,trk,mvt,1.7224290199332486
2015,trk,mvt,1.6353504222268291
1998,trk,mvt,0.8513011075962298
2004,trk,mvt,1.6271918704333708
2000,trk,mvt,1.318984223170776
1997,trk,mvt,0.6392204938917588
2007,trk,mvt,1.717756836780297
2010,trk,mvt,1.2322570988968058
2003,trk,mvt,1.8744568746655876
2011,trk,mvt,1.004827873138748
2001,trk,mvt,1.2334790718721957
2008,fdd,mvt,0.0
2009,fdd,mvt,0.0
2005,fdd,mvt,0.0
2006,fdd,mvt,0.0
2012,fdd,mvt,0.0
2014,fdd,mvt,0.0
2013,fdd,mvt,0.0
1999,fdd,mvt,0.0
2002,fdd,mvt,0.0
2017,fdd,mvt,0.0
2016,fdd,mvt,0.0
2015,fdd,mvt,0.0
1998,fdd,mvt,0.0
2004,fdd,mvt,0.0
2000,fdd,mvt,0.0
1997,fdd,mvt,0.0
2007,fdd,mvt,0.0
2010,fdd,mvt,0.0
2003,fdd,mvt,0.0
2011,fdd,mvt,0.0
2001,fdd,mvt,0.0
2008,gmt,mvt,0.0
2009,gmt,mvt,0.0
2005,gmt,mvt,0.0
2006,gmt,mvt,0.0
2012,gmt,mvt,0.0
2014,gmt,mvt,0.0
2013,gmt,mvt,0.0
1999,gmt,mvt,0.0
2002,gmt,mvt,0.0
2017,gmt,mvt,0.0
2016,gmt,mvt,0.0
2015,gmt,mvt,0.0
1998,gmt,mvt,0.0
2004,gmt,mvt,0.0
2000,gmt,mvt,0.0
1997,gmt,mvt,0.0
2007,gmt,mvt,0.0
2010,gmt,mvt,0.0
2003,gmt,mvt,0.0
2011,gmt,mvt,0.0
2001,gmt,mvt,0.0
2008,wtt,mvt,0.002012712104487116
2009,wtt,mvt,0.0009991904613195566
2005,wtt,mvt,0.004009576383414485
2006,wtt,mvt,0.0030120788453660593
2012,wtt,mvt,0.0020014863575836734
2014,wtt,mvt,0.002995554876166605
2013,wtt,mvt,0.001995956445715733
1999,wtt,mvt,0.0019950496966047804
2002,wtt,mvt,0.0029882522164073728
2017,wtt,mvt,0.008955060396598482
2016,wtt,mvt,0.002987489740300363
2015,wtt,mvt,0.0009977783698251299
1998,wtt,mvt,0.0019884386949517727
2004,wtt,mvt,0.0030025619496309467
2000,wtt,mvt,0.0019907584018481017
1997,wtt,mvt,0.0029668733838102723
2007,wtt,mvt,0.0010044670840005491
2010,wtt,mvt,0.001001954278859396
2003,wtt,mvt,0.001997590775143564
2011,wtt,mvt,0.004010162601900265
2001,wtt,mvt,0.0019987132791541677
2008,wpd,mvt,0.055290024791784666
2009,wpd,mvt,0.026098360141159467
2005,wpd,mvt,0.1081069169592219
2006,wpd,mvt,0.10211945339521143
2012,wpd,mvt,0.06400822573002002
2014,wpd,mvt,0.10503673388392905
2013,wpd,mvt,0.0679833125675885
1999,wpd,mvt,0.14978323782885694
2002,wpd,mvt,0.12504805666369262
2017,wpd,mvt,0.18199509283811724
2016,wpd,mvt,0.1430168017774325
2015,wpd,mvt,0.13807311083936505
1998,wpd,mvt,0.13370029926409957
2004,wpd,mvt,0.14008476211619209
2000,wpd,mvt,0.11885767274503473
1997,wpd,mvt,0.14849493647818335
2007,wpd,mvt,0.06567491712908025
2010,wpd,mvt,0.07195774680148706
2003,wpd,mvt,0.13697558767394993
2011,wpd,mvt,0.057034956418035306
2001,wpd,mvt,0.0955873248106939
2008,wht,mvt,0.8009271587839005
2009,wht,mvt,0.4265701554103611
2005,wht,mvt,1.211356299218471
2006,wht,mvt,1.1458417019935039
2012,wht,mvt,1.0557630998406347
2014,wht,mvt,1.258067907916893
2013,wht,mvt,1.071210799363353
1999,wht,mvt,2.005042885506295
2002,wht,mvt,1.8012766299394096
2017,wht,mvt,2.281329237377151
2016,wht,mvt,2.1004774352583397
2015,wht,mvt,1.808498798222384
1998,wht,mvt,1.6115256569861995
2004,wht,mvt,1.6996662180646496
2000,wht,mvt,1.863824474687648
1997,wht,mvt,1.721117208842385
2007,wht,mvt,1.1036456033783728
2010,wht,mvt,1.095993014877603
2003,wht,mvt,1.6888413579958614
2011,wht,mvt,0.9118373675481608
2001,wht,mvt,1.2400043427031455
2008,wrh,mvt,2.696326357436263
2009,wrh,mvt,1.2419853171095239
2005,wrh,mvt,3.1415838169529517
2006,wrh,mvt,3.2917160637743956
2012,wrh,mvt,6.35130968631099
2014,wrh,mvt,7.618103975641851
2013,wrh,mvt,6.627942805546108
1999,wrh,mvt,2.8165929154591893
2002,wrh,mvt,3.60427791908994
2017,wrh,mvt,8.176319145310918
2016,wrh,mvt,10.783129306323369
2015,wrh,mvt,9.48169012278754
1998,wrh,mvt,2.386790270144618
2004,wrh,mvt,3.01081039308033
2000,wrh,mvt,2.692899998248576
1997,wrh,mvt,2.4924550103410392
2007,wrh,mvt,3.4418406867694045
2010,wrh,mvt,4.89886616001288
2003,wrh,mvt,3.4610544259169704
2011,wrh,mvt,4.462586279355151
2001,wrh,mvt,2.148061466454201
2008,ott,mvt,0.39027059990439683
2009,ott,mvt,0.18191199942009756
2005,ott,mvt,0.2924050982992136
2006,ott,mvt,0.3906766723449153
2012,ott,mvt,0.31067397703518784
2014,ott,mvt,0.35990036103289386
2013,ott,mvt,0.2865713418628858
1999,ott,mvt,0.08079507922056112
2002,ott,mvt,0.14248251449838542
2017,ott,mvt,0.7730848134413454
2016,ott,mvt,0.6405859908334793
2015,ott,mvt,0.500292622220069
1998,ott,mvt,0.06621661200886089
2004,ott,mvt,0.2729124420108131
2000,ott,mvt,0.09065570505000507
1997,ott,mvt,0.04804870174651969
2007,ott,mvt,0.5512589761862199
2010,ott,mvt,0.21846216553169695
2003,ott,mvt,0.22275790004566123
2011,ott,mvt,0.09550265546336552
2001,ott,mvt,0.09619081165943791
2008,che,mvt,0.06666322112217829
2009,che,mvt,0.027703841506723295
2005,che,mvt,0.0790411449255533
2006,che,mvt,0.08403228893986733
2012,che,mvt,0.1000602369320201
2014,che,mvt,0.1171562593623039
2013,che,mvt,0.11408576196382406
1999,che,mvt,0.118936553387025
2002,che,mvt,0.10697605487557568
2017,che,mvt,0.19513840309801267
2016,che,mvt,0.1391838916101479
2015,che,mvt,0.12220754596163168
1998,che,mvt,0.10698032004555605
2004,che,mvt,0.10602047777190123
2000,che,mvt,0.10990856119362882
1997,che,mvt,0.12085103019864159
2007,che,mvt,0.08200671805557126
2010,che,mvt,0.10392997006832884
2003,che,mvt,0.11099382881668778
2011,che,mvt,0.08805132538230138
2001,che,mvt,0.09302959940999951
2008,air,mvt,0.03146070608124612
2009,air,mvt,0.00973287621452307
2005,air,mvt,0.061673407542688685
2006,air,mvt,0.06166523071688049
2012,air,mvt,0.07738715515595736
2014,air,mvt,0.10096467995492867
2013,air,mvt,0.08421217070616537
1999,air,mvt,0.09780124497421888
2002,air,mvt,0.08547805723327015
2017,air,mvt,0.16905626893070289
2016,air,mvt,0.1485944435949043
2015,air,mvt,0.13216244543091787
1998,air,mvt,0.08369122514705091
2004,air,mvt,0.09680245602439948
2000,air,mvt,0.08925395982579215
1997,air,mvt,0.09540473524945206
2007,air,mvt,0.055727582357164025
2010,air,mvt,0.051744403150706594
2003,air,mvt,0.08120427507029136
2011,air,mvt,0.05587490682266039
2001,air,mvt,0.05102644576523964
2008,mmf,mvt,0.052087118908408586
2009,mmf,mvt,0.013754765189097962
2005,mmf,mvt,0.13437153901763849
2006,mmf,mvt,0.10827643719081295
2012,mmf,mvt,0.18147512853483405
2014,mmf,mvt,0.20459989947769622
2013,mmf,mvt,0.17839847883151383
1999,mmf,mvt,0.20836537415383277
2002,mmf,mvt,0.2615675812089405
2017,mmf,mvt,0.6998947013020355
2016,mmf,mvt,0.34887758445186134
2015,mmf,mvt,0.27069548925165554
1998,mmf,mvt,0.14225096658099767
2004,mmf,mvt,0.1874931119722716
2000,mmf,mvt,0.282358406851632
1997,mmf,mvt,0.17715905376870988
2007,mmf,mvt,0.08216606456766624
2010,mmf,mvt,0.08011937781901088
2003,mmf,mvt,0.2365791174214218
2011,mmf,mvt,0.14337974959688232
2001,mmf,mvt,0.12855809786944775
2008,otr,mvt,0.8618062809193687
2009,otr,mvt,0.392571571893461
2005,otr,mvt,1.2090150219223395
2006,otr,mvt,1.206346938634185
2012,otr,mvt,1.1043176419994414
2014,otr,mvt,1.2856080386600037
2013,otr,mvt,1.1788289107072567
1999,otr,mvt,1.5164888099210991
2002,otr,mvt,1.3508712439975215
2017,otr,mvt,2.1699034832305806
2016,otr,mvt,1.777111745812892
2015,otr,mvt,1.5301807639767149
1998,otr,mvt,1.2747593160156758
2004,otr,mvt,1.5532075219538526
2000,otr,mvt,1.4160986570350498
1997,otr,mvt,1.3416711184474075
2007,otr,mvt,1.1837739028815033
2010,otr,mvt,1.148725126681483
2003,otr,mvt,1.324005743168265
2011,otr,mvt,0.8764042910397851
2001,otr,mvt,1.0831951406558733
2008,min,mvt,0.0
2009,min,mvt,0.0
2005,min,mvt,0.0
2006,min,mvt,0.0
2012,min,mvt,0.0
2014,min,mvt,0.0
2013,min,mvt,0.0
1999,min,mvt,0.0
2002,min,mvt,0.0
2017,min,mvt,0.0
2016,min,mvt,0.0
2015,min,mvt,0.0
1998,min,mvt,0.0
2004,min,mvt,0.0
2000,min,mvt,0.0
1997,min,mvt,0.0
2007,min,mvt,0.0
2010,min,mvt,0.0
2003,min,mvt,0.0
2011,min,mvt,0.0
2001,min,mvt,0.0
2008,ppd,cep,1.6269373039141668
2009,ppd,cep,1.0701315673110585
2005,ppd,cep,1.6595581883050303
2006,ppd,cep,1.7131007102476943
2012,ppd,cep,0.6471706966557375
2014,ppd,cep,0.5838089100061443
2013,ppd,cep,0.6362424670723135
1999,ppd,cep,2.895536735395942
2002,ppd,cep,2.226349061420836
2017,ppd,cep,0.3184130625577813
2016,ppd,cep,0.3181722360692142
2015,ppd,cep,0.43551018613120346
1998,ppd,cep,2.6431567901377844
2004,ppd,cep,1.6294681259232504
2000,ppd,cep,3.364078172926825
1997,ppd,cep,2.4371786978141596
2007,ppd,cep,1.8767176545448656
2010,ppd,cep,0.9156905429241454
2003,ppd,cep,1.804825222813395
2011,ppd,cep,0.9653148718681562
2001,ppd,cep,3.1838639092510905
2008,res,cep,0.340909263008945
2009,res,cep,0.28940987823079384
2005,res,cep,0.37308889035834997
2006,res,cep,0.36412340114954966
2012,res,cep,0.1268262734658202
2014,res,cep,0.08888911299308216
2013,res,cep,0.11087123974881305
1999,res,cep,0.6533344435631794
2002,res,cep,0.7851982149395781
2017,res,cep,0.03992318537257755
2016,res,cep,0.04096362641407298
2015,res,cep,0.06387617614435352
1998,res,cep,1.134397928620861
2004,res,cep,0.3630628640970088
2000,res,cep,0.6645861102907143
1997,res,cep,1.107758956786991
2007,res,cep,0.39306705132809466
2010,res,cep,0.25862973347891044
2003,res,cep,0.5046928235380288
2011,res,cep,0.19370914940332487
2001,res,cep,0.7311344798951425
2008,com,cep,1.2701057338073896
2009,com,cep,0.770169860641508
2005,com,cep,2.207905772611922
2006,com,cep,1.5895514166371947
2012,com,cep,0.4159879599068196
2014,com,cep,0.42007558570280007
2013,com,cep,0.3961492321204427
1999,com,cep,5.407299368374934
2002,com,cep,4.267407751150849
2017,com,cep,0.31421296569405904
2016,com,cep,0.24357354782911028
2015,com,cep,0.3490813407369598
1998,com,cep,4.363500838319675
2004,com,cep,2.695959629119755
2000,com,cep,4.549939330451722
1997,com,cep,2.978534842923634
2007,com,cep,1.6816623726753297
2010,com,cep,1.6473694402486467
2003,com,cep,3.060610005797533
2011,com,cep,1.5103468410699201
2001,com,cep,4.852776882396846
2008,amb,cep,0.0
2009,amb,cep,0.0
2005,amb,cep,0.0
2006,amb,cep,0.0
2012,amb,cep,0.0
2014,amb,cep,0.0
2013,amb,cep,0.0
1999,amb,cep,0.0
2002,amb,cep,0.0
2017,amb,cep,0.0
2016,amb,cep,0.0
2015,amb,cep,0.0
1998,amb,cep,0.0
2004,amb,cep,0.0
2000,amb,cep,0.0
1997,amb,cep,0.0
2007,amb,cep,0.0
2010,amb,cep,0.0
2003,amb,cep,0.0
2011,amb,cep,0.0
2001,amb,cep,0.0
2008,fbp,cep,0.0
2009,fbp,cep,0.0
2005,fbp,cep,0.0
2006,fbp,cep,0.0
2012,fbp,cep,0.0
2014,fbp,cep,0.0
2013,fbp,cep,0.0
1999,fbp,cep,0.0
2002,fbp,cep,0.0
2017,fbp,cep,0.0
2016,fbp,cep,0.0
2015,fbp,cep,0.0
1998,fbp,cep,0.0
2004,fbp,cep,0.0
2000,fbp,cep,0.0
1997,fbp,cep,0.0
2007,fbp,cep,0.0
2010,fbp,cep,0.0
2003,fbp,cep,0.0
2011,fbp,cep,0.0
2001,fbp,cep,0.0
2008,rec,cep,0.027978418620573493
2009,rec,cep,0.017090995575366252
2005,rec,cep,0.024944895577952965
2006,rec,cep,0.02694699052190159
2012,rec,cep,0.003994157678709501
2014,rec,cep,0.0029956449094693254
2013,rec,cep,0.0029956830518497843
1999,rec,cep,0.026896277556724302
2002,rec,cep,0.03195133721364665
2017,rec,cep,0.0009981269842023965
2016,rec,cep,0.0009989181324991726
2015,rec,cep,0.0009979790107088847
1998,rec,cep,0.019930999781393302
2004,rec,cep,0.02794269084110981
2000,rec,cep,0.03088103823930559
1997,rec,cep,0.015942154158230918
2007,rec,cep,0.04490191256291288
2010,rec,cep,0.013982875013318699
2003,rec,cep,0.02494258790743416
2011,rec,cep,0.01297681895998663
2001,rec,cep,0.039184798759161206
2008,con,cep,0.6513588052026721
2009,con,cep,0.5003168967743754
2005,con,cep,0.4762858230464302
2006,con,cep,0.4663330098399918
2012,con,cep,0.1988272836770974
2014,con,cep,0.14187704508681873
2013,con,cep,0.1678762757105427
1999,con,cep,1.7913064503778258
2002,con,cep,0.8450176306438665
2017,con,cep,0.057923259299738794
