yr,ir_supply,jc_supply,uni_3,value
2003,amd,BasicSupply,millions of us dollars (USD),102843.0
2003,amd,TaxLesSubsidies,millions of us dollars (USD),7724.0
2003,amd,Supply,millions of us dollars (USD),110568.0
2003,oil,uti,millions of us dollars (USD),30.0
2003,oil,nmp,millions of us dollars (USD),2.0
2003,oil,oil,millions of us dollars (USD),130357.0
2003,oil,smn,millions of us dollars (USD),154.0
2003,oil,wst,millions of us dollars (USD),70.0
2003,oil,min,millions of us dollars (USD),1.0
2003,oil,Tax,millions of us dollars (USD),5983.0
2003,oil,imports,millions of us dollars (USD),122899.0
2003,oil,Output,millions of us dollars (USD),130613.0
2003,oil,BasicSupply,millions of us dollars (USD),253512.0
2003,oil,Margins,millions of us dollars (USD),3883.0
2003,oil,TrnCost,millions of us dollars (USD),21117.0
2003,oil,TrdTrn,millions of us dollars (USD),25000.0
2003,oil,Duties,millions of us dollars (USD),85.0
2003,oil,TaxLesSubsidies,millions of us dollars (USD),6068.0
2003,oil,Supply,millions of us dollars (USD),284581.0
2003,hos,fnd,millions of us dollars (USD),1342.0
2003,hos,hos,millions of us dollars (USD),393864.0
2003,hos,slg,millions of us dollars (USD),107189.0
2003,hos,fdd,millions of us dollars (USD),1011.0
2003,hos,Tax,millions of us dollars (USD),783.0
2003,hos,imports,millions of us dollars (USD),1692.0
2003,hos,Output,millions of us dollars (USD),503406.0
2003,hos,BasicSupply,millions of us dollars (USD),505098.0
2003,hos,TaxLesSubsidies,millions of us dollars (USD),783.0
2003,hos,Supply,millions of us dollars (USD),505881.0
2003,rnt,com,millions of us dollars (USD),2.0
2003,rnt,amb,millions of us dollars (USD),1679.0
2003,rnt,rec,millions of us dollars (USD),124.0
2003,rnt,pub,millions of us dollars (USD),21.0
2003,rnt,fbt,millions of us dollars (USD),913.0
2003,rnt,brd,millions of us dollars (USD),2051.0
2003,rnt,bnk,millions of us dollars (USD),46777.0
2003,rnt,edu,millions of us dollars (USD),8.0
2003,rnt,mch,millions of us dollars (USD),13.0
2003,rnt,dat,millions of us dollars (USD),55.0
2003,rnt,amd,millions of us dollars (USD),109.0
2003,rnt,hos,millions of us dollars (USD),411.0
2003,rnt,rnt,millions of us dollars (USD),208746.0
2003,rnt,tsv,millions of us dollars (USD),4.0
2003,rnt,nrs,millions of us dollars (USD),245.0
2003,rnt,art,millions of us dollars (USD),3665.0
2003,rnt,mov,millions of us dollars (USD),53.0
2003,rnt,osv,millions of us dollars (USD),313.0
2003,rnt,trn,millions of us dollars (USD),160.0
2003,rnt,mvt,millions of us dollars (USD),905.0
2003,rnt,wst,millions of us dollars (USD),55.0
2003,rnt,adm,millions of us dollars (USD),4.0
2003,rnt,trk,millions of us dollars (USD),26.0
2003,rnt,gmt,millions of us dollars (USD),182.0
2003,rnt,wtt,millions of us dollars (USD),31.0
2003,rnt,wht,millions of us dollars (USD),7322.0
2003,rnt,wrh,millions of us dollars (USD),1.0
2003,rnt,ott,millions of us dollars (USD),5838.0
2003,rnt,air,millions of us dollars (USD),33.0
2003,rnt,otr,millions of us dollars (USD),84.0
2003,rnt,Tax,millions of us dollars (USD),7106.0
2003,rnt,Output,millions of us dollars (USD),279829.0
2003,rnt,BasicSupply,millions of us dollars (USD),279829.0
2003,rnt,TaxLesSubsidies,millions of us dollars (USD),7106.0
2003,rnt,Supply,millions of us dollars (USD),286935.0
2003,pla,ppd,millions of us dollars (USD),1603.0
2003,pla,fbp,millions of us dollars (USD),29.0
2003,pla,eec,millions of us dollars (USD),80.0
2003,pla,tex,millions of us dollars (USD),532.0
2003,pla,nmp,millions of us dollars (USD),287.0
2003,pla,ote,millions of us dollars (USD),278.0
2003,pla,mch,millions of us dollars (USD),431.0
2003,pla,pla,millions of us dollars (USD),164612.0
2003,pla,fpd,millions of us dollars (USD),319.0
2003,pla,pri,millions of us dollars (USD),226.0
2003,pla,fmt,millions of us dollars (USD),1592.0
2003,pla,pet,millions of us dollars (USD),27.0
2003,pla,cep,millions of us dollars (USD),456.0
2003,pla,mot,millions of us dollars (USD),446.0
2003,pla,pmt,millions of us dollars (USD),126.0
2003,pla,wpd,millions of us dollars (USD),260.0
2003,pla,che,millions of us dollars (USD),2384.0
2003,pla,mmf,millions of us dollars (USD),709.0
2003,pla,Tax,millions of us dollars (USD),4874.0
2003,pla,imports,millions of us dollars (USD),21387.0
2003,pla,Output,millions of us dollars (USD),174398.0
2003,pla,BasicSupply,millions of us dollars (USD),195785.0
2003,pla,Margins,millions of us dollars (USD),47870.0
2003,pla,TrnCost,millions of us dollars (USD),3461.0
2003,pla,TrdTrn,millions of us dollars (USD),51331.0
2003,pla,Duties,millions of us dollars (USD),497.0
2003,pla,TaxLesSubsidies,millions of us dollars (USD),5371.0
2003,pla,Supply,millions of us dollars (USD),252487.0
2003,fof,agr,millions of us dollars (USD),3946.0
2003,fof,fnd,millions of us dollars (USD),103.0
2003,fof,fof,millions of us dollars (USD),40671.0
2003,fof,slg,millions of us dollars (USD),1816.0
2003,fof,wht,millions of us dollars (USD),440.0
2003,fof,air,millions of us dollars (USD),163.0
2003,fof,otr,millions of us dollars (USD),4.0
2003,fof,Tax,millions of us dollars (USD),494.0
2003,fof,imports,millions of us dollars (USD),11387.0
2003,fof,Output,millions of us dollars (USD),47143.0
2003,fof,BasicSupply,millions of us dollars (USD),58530.0
2003,fof,Margins,millions of us dollars (USD),6619.0
2003,fof,TrnCost,millions of us dollars (USD),2192.0
2003,fof,TrdTrn,millions of us dollars (USD),8810.0
2003,fof,Duties,millions of us dollars (USD),3.0
2003,fof,TaxLesSubsidies,millions of us dollars (USD),498.0
2003,fof,Supply,millions of us dollars (USD),67838.0
2003,fin,fnd,millions of us dollars (USD),80.0
2003,fin,fin,millions of us dollars (USD),70206.0
2003,fin,slg,millions of us dollars (USD),16825.0
2003,fin,Output,millions of us dollars (USD),87111.0
2003,fin,BasicSupply,millions of us dollars (USD),87111.0
2003,fin,Supply,millions of us dollars (USD),87111.0
2003,tsv,ppd,millions of us dollars (USD),572.0
2003,tsv,res,millions of us dollars (USD),1.0
2003,tsv,com,millions of us dollars (USD),7737.0
2003,tsv,amb,millions of us dollars (USD),125.0
2003,tsv,fbp,millions of us dollars (USD),1724.0
2003,tsv,rec,millions of us dollars (USD),108.0
2003,tsv,con,millions of us dollars (USD),986.0
2003,tsv,eec,millions of us dollars (USD),1650.0
2003,tsv,fnd,millions of us dollars (USD),11009.0
2003,tsv,pub,millions of us dollars (USD),77450.0
2003,tsv,hou,millions of us dollars (USD),6.0
2003,tsv,fbt,millions of us dollars (USD),20.0
2003,tsv,ins,millions of us dollars (USD),423.0
2003,tsv,tex,millions of us dollars (USD),232.0
2003,tsv,leg,millions of us dollars (USD),105.0
2003,tsv,uti,millions of us dollars (USD),162.0
2003,tsv,nmp,millions of us dollars (USD),481.0
2003,tsv,brd,millions of us dollars (USD),67488.0
2003,tsv,bnk,millions of us dollars (USD),318.0
2003,tsv,ore,millions of us dollars (USD),47.0
2003,tsv,edu,millions of us dollars (USD),16403.0
2003,tsv,ote,millions of us dollars (USD),18349.0
2003,tsv,man,millions of us dollars (USD),3651.0
2003,tsv,mch,millions of us dollars (USD),4337.0
2003,tsv,dat,millions of us dollars (USD),9426.0
2003,tsv,amd,millions of us dollars (USD),4.0
2003,tsv,oil,millions of us dollars (USD),506.0
2003,tsv,hos,millions of us dollars (USD),3330.0
2003,tsv,rnt,millions of us dollars (USD),15.0
2003,tsv,pla,millions of us dollars (USD),1199.0
2003,tsv,fin,millions of us dollars (USD),14.0
2003,tsv,tsv,millions of us dollars (USD),720434.0
2003,tsv,nrs,millions of us dollars (USD),18.0
2003,tsv,sec,millions of us dollars (USD),208.0
2003,tsv,art,millions of us dollars (USD),3670.0
2003,tsv,mov,millions of us dollars (USD),377.0
2003,tsv,fpd,millions of us dollars (USD),360.0
2003,tsv,slg,millions of us dollars (USD),35417.0
2003,tsv,pri,millions of us dollars (USD),23220.0
2003,tsv,grd,millions of us dollars (USD),31.0
2003,tsv,pip,millions of us dollars (USD),12.0
2003,tsv,osv,millions of us dollars (USD),1325.0
2003,tsv,trn,millions of us dollars (USD),23.0
2003,tsv,smn,millions of us dollars (USD),200.0
2003,tsv,fmt,millions of us dollars (USD),1555.0
2003,tsv,pet,millions of us dollars (USD),981.0
2003,tsv,mvt,millions of us dollars (USD),40.0
2003,tsv,cep,millions of us dollars (USD),27582.0
2003,tsv,wst,millions of us dollars (USD),103.0
2003,tsv,mot,millions of us dollars (USD),10074.0
2003,tsv,adm,millions of us dollars (USD),4894.0
2003,tsv,soc,millions of us dollars (USD),22.0
2003,tsv,alt,millions of us dollars (USD),157.0
2003,tsv,pmt,millions of us dollars (USD),468.0
2003,tsv,trk,millions of us dollars (USD),173.0
2003,tsv,fdd,millions of us dollars (USD),13800.0
2003,tsv,gmt,millions of us dollars (USD),189.0
2003,tsv,wtt,millions of us dollars (USD),4.0
2003,tsv,wpd,millions of us dollars (USD),93.0
2003,tsv,wht,millions of us dollars (USD),1429.0
2003,tsv,wrh,millions of us dollars (USD),97.0
2003,tsv,ott,millions of us dollars (USD),1188.0
2003,tsv,che,millions of us dollars (USD),22820.0
2003,tsv,air,millions of us dollars (USD),265.0
2003,tsv,mmf,millions of us dollars (USD),5502.0
2003,tsv,otr,millions of us dollars (USD),1388.0
2003,tsv,min,millions of us dollars (USD),39.0
2003,tsv,Tax,millions of us dollars (USD),3232.0
2003,tsv,imports,millions of us dollars (USD),25575.0
2003,tsv,Output,millions of us dollars (USD),1106040.0
2003,tsv,BasicSupply,millions of us dollars (USD),1131614.0
2003,tsv,TaxLesSubsidies,millions of us dollars (USD),3233.0
2003,tsv,Supply,millions of us dollars (USD),1134847.0
2003,nrs,amb,millions of us dollars (USD),198.0
2003,nrs,nrs,millions of us dollars (USD),135096.0
2003,nrs,soc,millions of us dollars (USD),508.0
2003,nrs,Tax,millions of us dollars (USD),790.0
2003,nrs,Output,millions of us dollars (USD),135802.0
2003,nrs,BasicSupply,millions of us dollars (USD),135802.0
2003,nrs,TaxLesSubsidies,millions of us dollars (USD),790.0
2003,nrs,Supply,millions of us dollars (USD),136592.0
2003,sec,ins,millions of us dollars (USD),593.0
2003,sec,bnk,millions of us dollars (USD),47417.0
2003,sec,rnt,millions of us dollars (USD),11.0
2003,sec,tsv,millions of us dollars (USD),11.0
2003,sec,sec,millions of us dollars (USD),298788.0
2003,sec,Tax,millions of us dollars (USD),1326.0
2003,sec,imports,millions of us dollars (USD),50.0
2003,sec,Output,millions of us dollars (USD),346820.0
2003,sec,BasicSupply,millions of us dollars (USD),346869.0
2003,sec,TaxLesSubsidies,millions of us dollars (USD),1326.0
2003,sec,Supply,millions of us dollars (USD),348195.0
2003,art,rec,millions of us dollars (USD),146.0
2003,art,edu,millions of us dollars (USD),374.0
2003,art,amd,millions of us dollars (USD),150.0
2003,art,tsv,millions of us dollars (USD),1.0
2003,art,art,millions of us dollars (USD),82212.0
2003,art,slg,millions of us dollars (USD),2036.0
2003,art,sle,millions of us dollars (USD),457.0
2003,art,fdd,millions of us dollars (USD),14.0
2003,art,Tax,millions of us dollars (USD),3332.0
2003,art,imports,millions of us dollars (USD),133.0
2003,art,Output,millions of us dollars (USD),85390.0
2003,art,BasicSupply,millions of us dollars (USD),85523.0
2003,art,TaxLesSubsidies,millions of us dollars (USD),3332.0
2003,art,Supply,millions of us dollars (USD),88855.0
2003,mov,fen,millions of us dollars (USD),106.0
2003,mov,brd,millions of us dollars (USD),195.0
2003,mov,mov,millions of us dollars (USD),127567.0
2003,mov,slg,millions of us dollars (USD),1.0
2003,mov,fdd,millions of us dollars (USD),29.0
2003,mov,Tax,millions of us dollars (USD),2361.0
2003,mov,imports,millions of us dollars (USD),4723.0
2003,mov,Output,millions of us dollars (USD),127897.0
2003,mov,BasicSupply,millions of us dollars (USD),132620.0
2003,mov,Margins,millions of us dollars (USD),7875.0
2003,mov,TrnCost,millions of us dollars (USD),234.0
2003,mov,TrdTrn,millions of us dollars (USD),8109.0
2003,mov,Duties,millions of us dollars (USD),3.0
2003,mov,TaxLesSubsidies,millions of us dollars (USD),2364.0
2003,mov,Supply,millions of us dollars (USD),143093.0
2003,fpd,ppd,millions of us dollars (USD),93.0
2003,fpd,eec,millions of us dollars (USD),19.0
2003,fpd,tex,millions of us dollars (USD),518.0
2003,fpd,nmp,millions of us dollars (USD),83.0
2003,fpd,mch,millions of us dollars (USD),108.0
2003,fpd,pla,millions of us dollars (USD),170.0
2003,fpd,fpd,millions of us dollars (USD),71438.0
2003,fpd,fmt,millions of us dollars (USD),283.0
2003,fpd,cep,millions of us dollars (USD),248.0
2003,fpd,mot,millions of us dollars (USD),74.0
2003,fpd,pmt,millions of us dollars (USD),11.0
2003,fpd,wpd,millions of us dollars (USD),598.0
2003,fpd,wht,millions of us dollars (USD),18.0
2003,fpd,mmf,millions of us dollars (USD),452.0
2003,fpd,Tax,millions of us dollars (USD),5470.0
2003,fpd,imports,millions of us dollars (USD),21623.0
2003,fpd,Output,millions of us dollars (USD),74112.0
2003,fpd,BasicSupply,millions of us dollars (USD),95734.0
2003,fpd,Margins,millions of us dollars (USD),42885.0
2003,fpd,TrnCost,millions of us dollars (USD),10671.0
2003,fpd,TrdTrn,millions of us dollars (USD),53556.0
2003,fpd,Duties,millions of us dollars (USD),24.0
2003,fpd,TaxLesSubsidies,millions of us dollars (USD),5493.0
2003,fpd,Supply,millions of us dollars (USD),154783.0
2003,slg,slg,millions of us dollars (USD),1115889.0
2003,slg,Output,millions of us dollars (USD),1115889.0
2003,slg,BasicSupply,millions of us dollars (USD),1115889.0
2003,slg,Supply,millions of us dollars (USD),1115889.0
2003,pri,ppd,millions of us dollars (USD),387.0
2003,pri,fnd,millions of us dollars (USD),8.0
2003,pri,pub,millions of us dollars (USD),1576.0
2003,pri,tex,millions of us dollars (USD),97.0
2003,pri,pla,millions of us dollars (USD),116.0
2003,pri,tsv,millions of us dollars (USD),134.0
2003,pri,fpd,millions of us dollars (USD),1.0
2003,pri,slg,millions of us dollars (USD),987.0
2003,pri,pri,millions of us dollars (USD),69018.0
2003,pri,fmt,millions of us dollars (USD),63.0
2003,pri,cep,millions of us dollars (USD),45.0
2003,pri,adm,millions of us dollars (USD),1560.0
2003,pri,ott,millions of us dollars (USD),7.0
2003,pri,che,millions of us dollars (USD),5.0
2003,pri,mmf,millions of us dollars (USD),234.0
2003,pri,Tax,millions of us dollars (USD),666.0
2003,pri,imports,millions of us dollars (USD),1626.0
2003,pri,Output,millions of us dollars (USD),74238.0
2003,pri,BasicSupply,millions of us dollars (USD),75864.0
2003,pri,Margins,millions of us dollars (USD),8680.0
2003,pri,TrnCost,millions of us dollars (USD),2695.0
2003,pri,TrdTrn,millions of us dollars (USD),11375.0
2003,pri,Duties,millions of us dollars (USD),5.0
2003,pri,TaxLesSubsidies,millions of us dollars (USD),671.0
2003,pri,Supply,millions of us dollars (USD),87910.0
2003,grd,rnt,millions of us dollars (USD),20.0
2003,grd,grd,millions of us dollars (USD),27719.0
2003,grd,sle,millions of us dollars (USD),9406.0
2003,grd,otr,millions of us dollars (USD),51.0
2003,grd,Subsidies,millions of us dollars (USD),-42.0
2003,grd,Tax,millions of us dollars (USD),115.0
2003,grd,Output,millions of us dollars (USD),37196.0
2003,grd,BasicSupply,millions of us dollars (USD),37196.0
2003,grd,TaxLesSubsidies,millions of us dollars (USD),73.0
2003,grd,Supply,millions of us dollars (USD),37270.0
2003,pip,uti,millions of us dollars (USD),455.0
2003,pip,pip,millions of us dollars (USD),21992.0
2003,pip,wht,millions of us dollars (USD),33.0
2003,pip,Tax,millions of us dollars (USD),30.0
2003,pip,Output,millions of us dollars (USD),22480.0
2003,pip,BasicSupply,millions of us dollars (USD),22480.0
2003,pip,TrnCost,millions of us dollars (USD),-21801.0
2003,pip,TrdTrn,millions of us dollars (USD),-21801.0
2003,pip,TaxLesSubsidies,millions of us dollars (USD),30.0
2003,pip,Supply,millions of us dollars (USD),709.0
2003,sle,uti,millions of us dollars (USD),1025.0
2003,sle,sle,millions of us dollars (USD),53499.0
2003,sle,Output,millions of us dollars (USD),54524.0
2003,sle,BasicSupply,millions of us dollars (USD),54524.0
2003,sle,Supply,millions of us dollars (USD),54524.0
2003,osv,com,millions of us dollars (USD),2019.0
2003,osv,rec,millions of us dollars (USD),585.0
2003,osv,fbt,millions of us dollars (USD),293.0
2003,osv,fen,millions of us dollars (USD),1.0
2003,osv,brd,millions of us dollars (USD),1398.0
2003,osv,ore,millions of us dollars (USD),58.0
2003,osv,edu,millions of us dollars (USD),15.0
2003,osv,mch,millions of us dollars (USD),2.0
2003,osv,amd,millions of us dollars (USD),111.0
2003,osv,rnt,millions of us dollars (USD),623.0
2003,osv,tsv,millions of us dollars (USD),1040.0
2003,osv,art,millions of us dollars (USD),176.0
2003,osv,slg,millions of us dollars (USD),748.0
2003,osv,grd,millions of us dollars (USD),15.0
2003,osv,sle,millions of us dollars (USD),1497.0
2003,osv,osv,millions of us dollars (USD),453358.0
2003,osv,fmt,millions of us dollars (USD),57.0
2003,osv,mvt,millions of us dollars (USD),67938.0
2003,osv,adm,millions of us dollars (USD),1.0
2003,osv,gmt,millions of us dollars (USD),2182.0
2003,osv,wht,millions of us dollars (USD),33160.0
2003,osv,wrh,millions of us dollars (USD),7.0
2003,osv,ott,millions of us dollars (USD),11841.0
2003,osv,otr,millions of us dollars (USD),128.0
2003,osv,Tax,millions of us dollars (USD),11915.0
2003,osv,imports,millions of us dollars (USD),1948.0
2003,osv,Output,millions of us dollars (USD),577253.0
2003,osv,BasicSupply,millions of us dollars (USD),579201.0
