windc_label,state,year,units,value
col,VA,2005,million metric tons of carbon dioxide,43.64083586544481
col,WA,2005,million metric tons of carbon dioxide,10.7343953779954
col,WV,2005,million metric tons of carbon dioxide,91.58527625050918
col,WI,2005,million metric tons of carbon dioxide,49.91868275005137
col,WY,2005,million metric tons of carbon dioxide,46.90806568815691
col,US,2005,million metric tons of carbon dioxide,2175.181183168743
col,AL,2006,million metric tons of carbon dioxide,84.4502761483875
col,AK,2006,million metric tons of carbon dioxide,1.437136082421654
col,AZ,2006,million metric tons of carbon dioxide,41.21300843900831
col,AR,2006,million metric tons of carbon dioxide,24.51043081591362
col,CA,2006,million metric tons of carbon dioxide,6.36340171803668
col,CO,2006,million metric tons of carbon dioxide,37.62952514225363
col,CT,2006,million metric tons of carbon dioxide,4.363261327340737
col,DE,2006,million metric tons of carbon dioxide,5.401816213672598
col,FL,2006,million metric tons of carbon dioxide,66.41986331201387
col,GA,2006,million metric tons of carbon dioxide,85.16510195715558
col,HI,2006,million metric tons of carbon dioxide,1.535460724726131
col,ID,2006,million metric tons of carbon dioxide,0.7782529504445544
col,IL,2006,million metric tons of carbon dioxide,99.65384522696007
col,IN,2006,million metric tons of carbon dioxide,150.7795379773267
col,IA,2006,million metric tons of carbon dioxide,41.49309013835951
col,KS,2006,million metric tons of carbon dioxide,34.75292881963011
col,KY,2006,million metric tons of carbon dioxide,97.53939241549475
col,LA,2006,million metric tons of carbon dioxide,25.30827223702906
col,ME,2006,million metric tons of carbon dioxide,0.6296465719614802
col,MD,2006,million metric tons of carbon dioxide,30.96149841310862
col,MA,2006,million metric tons of carbon dioxide,10.70364336268467
col,MI,2006,million metric tons of carbon dioxide,73.67657161750222
col,MN,2006,million metric tons of carbon dioxide,35.37129441317111
col,MS,2006,million metric tons of carbon dioxide,18.13468311198473
col,MO,2006,million metric tons of carbon dioxide,79.10425173681962
col,MT,2006,million metric tons of carbon dioxide,18.54419336421041
col,NE,2006,million metric tons of carbon dioxide,21.69933106761209
col,NV,2006,million metric tons of carbon dioxide,8.03436497933801
col,NH,2006,million metric tons of carbon dioxide,4.276047267276801
col,NJ,2006,million metric tons of carbon dioxide,11.0787867394744
col,NM,2006,million metric tons of carbon dioxide,30.17584824989211
col,NY,2006,million metric tons of carbon dioxide,24.41842839890703
col,NC,2006,million metric tons of carbon dioxide,74.21237565919299
col,ND,2006,million metric tons of carbon dioxide,39.52218352180883
col,OH,2006,million metric tons of carbon dioxide,138.2120848836212
col,OK,2006,million metric tons of carbon dioxide,36.6745296873388
col,OR,2006,million metric tons of carbon dioxide,2.564806981679737
col,PA,2006,million metric tons of carbon dioxide,142.4623481453259
col,RI,2006,million metric tons of carbon dioxide,0.004622109836943632
col,SC,2006,million metric tons of carbon dioxide,41.22254501139443
col,SD,2006,million metric tons of carbon dioxide,3.772949199937192
col,TN,2006,million metric tons of carbon dioxide,64.56849230607735
col,TX,2006,million metric tons of carbon dioxide,153.621510328545
col,UT,2006,million metric tons of carbon dioxide,36.51626937037599
col,VT,2006,million metric tons of carbon dioxide,0.002599936783280793
col,VA,2006,million metric tons of carbon dioxide,41.25045206012544
col,WA,2006,million metric tons of carbon dioxide,6.597601337474271
col,WV,2006,million metric tons of carbon dioxide,91.39306219797298
col,WI,2006,million metric tons of carbon dioxide,44.13112531107547
col,WY,2006,million metric tons of carbon dioxide,46.67373378307051
col,US,2006,million metric tons of carbon dioxide,2139.006482771754
col,AL,2007,million metric tons of carbon dioxide,84.64616781957156
col,AK,2007,million metric tons of carbon dioxide,1.300780319084908
col,AZ,2007,million metric tons of carbon dioxide,41.84789896791537
col,AR,2007,million metric tons of carbon dioxide,26.24634925078422
col,CA,2007,million metric tons of carbon dioxide,6.312316199528572
col,CO,2007,million metric tons of carbon dioxide,37.08891343690683
col,CT,2007,million metric tons of carbon dioxide,3.811574717661486
col,DE,2007,million metric tons of carbon dioxide,6.091651752476962
col,DC,2007,million metric tons of carbon dioxide,0.04769934546008227
col,FL,2007,million metric tons of carbon dioxide,68.78524905218471
col,GA,2007,million metric tons of carbon dioxide,89.19934634936746
col,HI,2007,million metric tons of carbon dioxide,1.631626721323698
col,ID,2007,million metric tons of carbon dioxide,0.9716354406840533
col,IL,2007,million metric tons of carbon dioxide,104.0487378106207
col,IN,2007,million metric tons of carbon dioxide,149.4252406414985
col,IA,2007,million metric tons of carbon dioxide,44.35089951458535
col,KS,2007,million metric tons of carbon dioxide,37.82820637645685
col,KY,2007,million metric tons of carbon dioxide,97.30863044036367
col,LA,2007,million metric tons of carbon dioxide,23.84383707571805
col,ME,2007,million metric tons of carbon dioxide,0.6259833391041854
col,MD,2007,million metric tons of carbon dioxide,31.28334740158104
col,MA,2007,million metric tons of carbon dioxide,11.46895237494206
col,MI,2007,million metric tons of carbon dioxide,76.3375148314963
col,MN,2007,million metric tons of carbon dioxide,34.93575353350805
col,MS,2007,million metric tons of carbon dioxide,17.6627457234111
col,MO,2007,million metric tons of carbon dioxide,76.61890708252093
col,MT,2007,million metric tons of carbon dioxide,19.32676871451148
col,NE,2007,million metric tons of carbon dioxide,20.69550412971884
col,NV,2007,million metric tons of carbon dioxide,7.906854891379032
col,NH,2007,million metric tons of carbon dioxide,4.285900921986598
col,NJ,2007,million metric tons of carbon dioxide,10.67191201354098
col,NM,2007,million metric tons of carbon dioxide,28.26011303526031
col,NY,2007,million metric tons of carbon dioxide,24.62232454788456
col,NC,2007,million metric tons of carbon dioxide,79.01124831450042
col,ND,2007,million metric tons of carbon dioxide,40.08411331386818
col,OH,2007,million metric tons of carbon dioxide,139.481425624623
col,OK,2007,million metric tons of carbon dioxide,35.61376938629047
col,OR,2007,million metric tons of carbon dioxide,4.337599634161441
col,PA,2007,million metric tons of carbon dioxide,141.7903729205301
col,RI,2007,million metric tons of carbon dioxide,0.003705726041719539
col,SC,2007,million metric tons of carbon dioxide,42.36073108639217
col,SD,2007,million metric tons of carbon dioxide,3.170781934815482
col,TN,2007,million metric tons of carbon dioxide,64.15661563873635
col,TX,2007,million metric tons of carbon dioxide,153.5727304061313
col,UT,2007,million metric tons of carbon dioxide,37.34366467731422
col,VT,2007,million metric tons of carbon dioxide,0.003135614342993455
col,VA,2007,million metric tons of carbon dioxide,43.59188451764487
col,WA,2007,million metric tons of carbon dioxide,9.136302605923607
col,WV,2007,million metric tons of carbon dioxide,93.71027172744625
col,WI,2007,million metric tons of carbon dioxide,44.36238082818294
col,WY,2007,million metric tons of carbon dioxide,47.2185286104452
col,US,2007,million metric tons of carbon dioxide,2168.438606340429
col,AL,2008,million metric tons of carbon dioxide,80.30633961458112
col,AK,2008,million metric tons of carbon dioxide,1.393522552035981
col,AZ,2008,million metric tons of carbon dioxide,43.78432261423497
col,AR,2008,million metric tons of carbon dioxide,26.61401313356874
col,CA,2008,million metric tons of carbon dioxide,5.986816600681282
col,CO,2008,million metric tons of carbon dioxide,36.78291132040367
col,CT,2008,million metric tons of carbon dioxide,4.314133148830314
col,DE,2008,million metric tons of carbon dioxide,5.811462349603947
col,DC,2008,million metric tons of carbon dioxide,0.03685340261594102
col,FL,2008,million metric tons of carbon dioxide,66.15392632087648
col,GA,2008,million metric tons of carbon dioxide,84.54216080724031
col,HI,2008,million metric tons of carbon dioxide,1.725631498563736
col,ID,2008,million metric tons of carbon dioxide,0.8142295874517419
col,IL,2008,million metric tons of carbon dioxide,105.1903166608511
col,IN,2008,million metric tons of carbon dioxide,148.1493821122158
col,IA,2008,million metric tons of carbon dioxide,46.26934933702134
col,KS,2008,million metric tons of carbon dioxide,35.49309218991458
col,KY,2008,million metric tons of carbon dioxide,97.72810025356424
col,LA,2008,million metric tons of carbon dioxide,25.0567708388145
col,ME,2008,million metric tons of carbon dioxide,0.561862808833181
col,MD,2008,million metric tons of carbon dioxide,29.50382210316572
col,MA,2008,million metric tons of carbon dioxide,10.20370044154171
col,MI,2008,million metric tons of carbon dioxide,76.19690271202022
col,MN,2008,million metric tons of carbon dioxide,34.28522829423772
col,MS,2008,million metric tons of carbon dioxide,16.91157560443455
col,MO,2008,million metric tons of carbon dioxide,75.67643965978618
col,MT,2008,million metric tons of carbon dioxide,19.40389764889649
col,NE,2008,million metric tons of carbon dioxide,22.39614030813945
col,NV,2008,million metric tons of carbon dioxide,8.45690021727395
col,NH,2008,million metric tons of carbon dioxide,3.841839250289472
col,NJ,2008,million metric tons of carbon dioxide,9.32472556385336
col,NM,2008,million metric tons of carbon dioxide,27.14534203125866
col,NY,2008,million metric tons of carbon dioxide,21.81528099764658
col,NC,2008,million metric tons of carbon dioxide,75.83876796691266
col,ND,2008,million metric tons of carbon dioxide,40.46027916485153
col,OH,2008,million metric tons of carbon dioxide,137.0710497194104
col,OK,2008,million metric tons of carbon dioxide,37.38266192169988
col,OR,2008,million metric tons of carbon dioxide,3.951857016150176
col,PA,2008,million metric tons of carbon dioxide,135.0594606224163
col,SC,2008,million metric tons of carbon dioxide,42.5028433340014
col,SD,2008,million metric tons of carbon dioxide,4.111616570711793
col,TN,2008,million metric tons of carbon dioxide,61.39736198209679
col,TX,2008,million metric tons of carbon dioxide,153.286259942752
col,UT,2008,million metric tons of carbon dioxide,37.77837622005547
col,VA,2008,million metric tons of carbon dioxide,39.48441218493095
col,WA,2008,million metric tons of carbon dioxide,9.029094049610238
col,WV,2008,million metric tons of carbon dioxide,91.0813322536481
col,WI,2008,million metric tons of carbon dioxide,45.85631128837301
col,WY,2008,million metric tons of carbon dioxide,47.71648934279063
col,US,2008,million metric tons of carbon dioxide,2133.885165564859
col,AL,2009,million metric tons of carbon dioxide,60.13573545907931
col,AK,2009,million metric tons of carbon dioxide,1.375797331725149
col,AZ,2009,million metric tons of carbon dioxide,39.45234084764174
col,AR,2009,million metric tons of carbon dioxide,25.20978366401763
col,CA,2009,million metric tons of carbon dioxide,4.983063636012068
col,CO,2009,million metric tons of carbon dioxide,33.42982422257736
col,CT,2009,million metric tons of carbon dioxide,2.507779274347625
col,DE,2009,million metric tons of carbon dioxide,3.240028988351175
col,DC,2009,million metric tons of carbon dioxide,0.03123183067512384
col,FL,2009,million metric tons of carbon dioxide,55.50753581450789
col,GA,2009,million metric tons of carbon dioxide,69.05733797350526
col,HI,2009,million metric tons of carbon dioxide,1.629665210941779
col,ID,2009,million metric tons of carbon dioxide,0.8005592631611783
col,IL,2009,million metric tons of carbon dioxide,96.8201190866083
col,IN,2009,million metric tons of carbon dioxide,129.9022607013679
col,IA,2009,million metric tons of carbon dioxide,42.40679763109081
col,KS,2009,million metric tons of carbon dioxide,33.99677079161452
col,KY,2009,million metric tons of carbon dioxide,89.39827225464072
col,LA,2009,million metric tons of carbon dioxide,24.11026420840103
col,ME,2009,million metric tons of carbon dioxide,0.1573098936987723
col,MD,2009,million metric tons of carbon dioxide,25.46446563713765
col,MA,2009,million metric tons of carbon dioxide,8.788640710444012
col,MI,2009,million metric tons of carbon dioxide,70.15644097811034
col,MN,2009,million metric tons of carbon dioxide,31.36646643692219
col,MS,2009,million metric tons of carbon dioxide,13.52543520830348
col,MO,2009,million metric tons of carbon dioxide,73.08565020592114
col,MT,2009,million metric tons of carbon dioxide,16.49931663452375
col,NE,2009,million metric tons of carbon dioxide,23.82629061201168
col,NV,2009,million metric tons of carbon dioxide,8.000153645208973
col,NH,2009,million metric tons of carbon dioxide,3.135941461514312
col,NJ,2009,million metric tons of carbon dioxide,5.687068605290981
col,NM,2009,million metric tons of carbon dioxide,29.23136278403919
col,NY,2009,million metric tons of carbon dioxide,14.86352065947253
col,NC,2009,million metric tons of carbon dioxide,64.77860510516045
col,ND,2009,million metric tons of carbon dioxide,40.35050611487276
col,OH,2009,million metric tons of carbon dioxide,120.7814299020724
col,OK,2009,million metric tons of carbon dioxide,35.63202558766908
col,OR,2009,million metric tons of carbon dioxide,3.163901100299539
col,PA,2009,million metric tons of carbon dioxide,116.4884151543127
col,SC,2009,million metric tons of carbon dioxide,35.50152532035916
