year,windc_label,windc_label_col,units,value
2012,aut_rnt,TaxLesSubsidies,millions of us dollars (USD),5911.0
2007,atr_osv,TaxLesSubsidies,millions of us dollars (USD),6770.0
2012,atr_osv,TaxLesSubsidies,millions of us dollars (USD),9029.0
2007,sys_com,TaxLesSubsidies,millions of us dollars (USD),624.0
2012,sys_com,TaxLesSubsidies,millions of us dollars (USD),1412.0
2007,ocs_com,TaxLesSubsidies,millions of us dollars (USD),190.0
2012,ocs_com,TaxLesSubsidies,millions of us dollars (USD),501.0
2007,eqr_osv,TaxLesSubsidies,millions of us dollars (USD),648.0
2012,eqr_osv,TaxLesSubsidies,millions of us dollars (USD),780.0
2007,imr_osv,TaxLesSubsidies,millions of us dollars (USD),3496.0
2012,imr_osv,TaxLesSubsidies,millions of us dollars (USD),1168.0
2007,cmg_rnt,TaxLesSubsidies,millions of us dollars (USD),2474.0
2012,cmg_rnt,TaxLesSubsidies,millions of us dollars (USD),3029.0
2007,sce_otr,TaxLesSubsidies,millions of us dollars (USD),219.0
2012,sce_otr,TaxLesSubsidies,millions of us dollars (USD),152.0
2007,wrh_wrh,TaxLesSubsidies,millions of us dollars (USD),79.0
2012,wrh_wrh,TaxLesSubsidies,millions of us dollars (USD),110.0
2007,trk_trk,TaxLesSubsidies,millions of us dollars (USD),413.0
2012,trk_trk,TaxLesSubsidies,millions of us dollars (USD),404.0
2007,cre_bnk,TaxLesSubsidies,millions of us dollars (USD),40.0
2007,oes_edu,TaxLesSubsidies,millions of us dollars (USD),84.0
2012,oes_edu,TaxLesSubsidies,millions of us dollars (USD),210.0
2007,amu_rec,TaxLesSubsidies,millions of us dollars (USD),673.0
2012,amu_rec,TaxLesSubsidies,millions of us dollars (USD),1262.0
2007,lim_res,TaxLesSubsidies,millions of us dollars (USD),18651.0
2012,lim_res,TaxLesSubsidies,millions of us dollars (USD),19840.0
2007,ofd_res,TaxLesSubsidies,millions of us dollars (USD),5611.0
2012,ofd_res,TaxLesSubsidies,millions of us dollars (USD),6729.0
2007,ops_osv,TaxLesSubsidies,millions of us dollars (USD),1177.0
2012,ops_osv,TaxLesSubsidies,millions of us dollars (USD),1200.0
2007,des_tsv,TaxLesSubsidies,millions of us dollars (USD),801.0
2012,des_tsv,TaxLesSubsidies,millions of us dollars (USD),669.0
2007,pht_tsv,TaxLesSubsidies,millions of us dollars (USD),447.0
2012,pht_tsv,TaxLesSubsidies,millions of us dollars (USD),652.0
2007,dwe_adm,TaxLesSubsidies,millions of us dollars (USD),1138.0
2012,dwe_adm,TaxLesSubsidies,millions of us dollars (USD),2288.0
2007,trv_adm,TaxLesSubsidies,millions of us dollars (USD),194.0
2012,trv_adm,TaxLesSubsidies,millions of us dollars (USD),154.0
2007,ohp_amb,TaxLesSubsidies,millions of us dollars (USD),23.0
2007,pcs_osv,TaxLesSubsidies,millions of us dollars (USD),544.0
2012,pcs_osv,TaxLesSubsidies,millions of us dollars (USD),1014.0
2007,dry_osv,TaxLesSubsidies,millions of us dollars (USD),492.0
2012,dry_osv,TaxLesSubsidies,millions of us dollars (USD),705.0
2007,car_ins,TaxLesSubsidies,millions of us dollars (USD),10330.0
2012,car_ins,TaxLesSubsidies,millions of us dollars (USD),10072.0
2007,mkt_tsv,TaxLesSubsidies,millions of us dollars (USD),327.0
2012,mkt_tsv,TaxLesSubsidies,millions of us dollars (USD),201.0
2007,wtl_brd,TaxLesSubsidies,millions of us dollars (USD),22593.0
2012,wtl_brd,TaxLesSubsidies,millions of us dollars (USD),17704.0
2007,civ_osv,TaxLesSubsidies,millions of us dollars (USD),35.0
2007,air_air,TaxLesSubsidies,millions of us dollars (USD),13815.0
2012,air_air,TaxLesSubsidies,millions of us dollars (USD),13942.0
2007,arc_tsv,TaxLesSubsidies,millions of us dollars (USD),338.0
2012,arc_tsv,TaxLesSubsidies,millions of us dollars (USD),366.0
2007,oas_amb,TaxLesSubsidies,millions of us dollars (USD),25.0
2012,oas_amb,TaxLesSubsidies,millions of us dollars (USD),8.0
2007,trn_trn,TaxLesSubsidies,millions of us dollars (USD),-1070.0
2012,trn_trn,TaxLesSubsidies,millions of us dollars (USD),-1059.0
2007,wtt_wtt,TaxLesSubsidies,millions of us dollars (USD),-427.0
2012,wtt_wtt,TaxLesSubsidies,millions of us dollars (USD),-365.0
2007,cas_rec,TaxLesSubsidies,millions of us dollars (USD),2358.0
2012,cas_rec,TaxLesSubsidies,millions of us dollars (USD),2452.0
2007,mes_otr,TaxLesSubsidies,millions of us dollars (USD),113.0
2012,mes_otr,TaxLesSubsidies,millions of us dollars (USD),116.0
2007,mgt_tsv,TaxLesSubsidies,millions of us dollars (USD),255.0
2012,mgt_tsv,TaxLesSubsidies,millions of us dollars (USD),335.0
2007,wst_wst,TaxLesSubsidies,millions of us dollars (USD),954.0
2012,wst_wst,TaxLesSubsidies,millions of us dollars (USD),1416.0
2007,grd_grd,TaxLesSubsidies,millions of us dollars (USD),134.0
2012,grd_grd,TaxLesSubsidies,millions of us dollars (USD),707.0
2007,ore_ore,TaxLesSubsidies,millions of us dollars (USD),-439.0
2012,ore_ore,TaxLesSubsidies,millions of us dollars (USD),-943.0
2007,oss_adm,TaxLesSubsidies,millions of us dollars (USD),302.0
2012,oss_adm,TaxLesSubsidies,millions of us dollars (USD),340.0
2007,new_pub,TaxLesSubsidies,millions of us dollars (USD),125.0
2012,new_pub,TaxLesSubsidies,millions of us dollars (USD),164.0
2007,pdl_pub,TaxLesSubsidies,millions of us dollars (USD),180.0
2012,pdl_pub,TaxLesSubsidies,millions of us dollars (USD),179.0
2007,mal_pub,TaxLesSubsidies,millions of us dollars (USD),407.0
2012,mal_pub,TaxLesSubsidies,millions of us dollars (USD),549.0
2007,int_dat,TaxLesSubsidies,millions of us dollars (USD),80.0
2012,int_dat,TaxLesSubsidies,millions of us dollars (USD),74.0
2007,new_dat,TaxLesSubsidies,millions of us dollars (USD),52.0
2012,new_dat,TaxLesSubsidies,millions of us dollars (USD),9.0
2007,bok_pub,TaxLesSubsidies,millions of us dollars (USD),1644.0
2012,bok_pub,TaxLesSubsidies,millions of us dollars (USD),1124.0
2007,sfw_pub,TaxLesSubsidies,millions of us dollars (USD),2681.0
2012,sfw_pub,TaxLesSubsidies,millions of us dollars (USD),4243.0
2007,dpr_dat,TaxLesSubsidies,millions of us dollars (USD),598.0
2012,dpr_dat,TaxLesSubsidies,millions of us dollars (USD),409.0
2007,pic_mov,TaxLesSubsidies,millions of us dollars (USD),2891.0
2012,pic_mov,TaxLesSubsidies,millions of us dollars (USD),3159.0
2007,snd_mov,TaxLesSubsidies,millions of us dollars (USD),516.0
2012,snd_mov,TaxLesSubsidies,millions of us dollars (USD),432.0
2007,rad_brd,TaxLesSubsidies,millions of us dollars (USD),234.0
2012,rad_brd,TaxLesSubsidies,millions of us dollars (USD),1578.0
2007,cbl_brd,TaxLesSubsidies,millions of us dollars (USD),38.0
2012,cbl_brd,TaxLesSubsidies,millions of us dollars (USD),-454.0
2007,wls_brd,TaxLesSubsidies,millions of us dollars (USD),6038.0
2012,wls_brd,TaxLesSubsidies,millions of us dollars (USD),8339.0
2007,sat_brd,TaxLesSubsidies,millions of us dollars (USD),1203.0
2012,sat_brd,TaxLesSubsidies,millions of us dollars (USD),1087.0
2007,emp_adm,TaxLesSubsidies,millions of us dollars (USD),296.0
2012,emp_adm,TaxLesSubsidies,millions of us dollars (USD),694.0
2007,ofi_sec,TaxLesSubsidies,millions of us dollars (USD),1523.0
2012,ofi_sec,TaxLesSubsidies,millions of us dollars (USD),1008.0
2007,com_sec,TaxLesSubsidies,millions of us dollars (USD),56.0
2007,mon_bnk,TaxLesSubsidies,millions of us dollars (USD),-45.0
2012,mon_bnk,TaxLesSubsidies,millions of us dollars (USD),-877.0
2007,dir_ins,TaxLesSubsidies,millions of us dollars (USD),2862.0
2012,dir_ins,TaxLesSubsidies,millions of us dollars (USD),3106.0
2007,leg_leg,TaxLesSubsidies,millions of us dollars (USD),20443.0
2012,leg_leg,TaxLesSubsidies,millions of us dollars (USD),9792.0
2007,own_hou,TaxLesSubsidies,millions of us dollars (USD),-7940.0
2012,own_hou,TaxLesSubsidies,millions of us dollars (USD),-905.0
2007,rnt_hou,TaxLesSubsidies,millions of us dollars (USD),-29511.0
2012,rnt_hou,TaxLesSubsidies,millions of us dollars (USD),-33243.0
2007,amd_amd,TaxLesSubsidies,millions of us dollars (USD),10144.0
2012,amd_amd,TaxLesSubsidies,millions of us dollars (USD),13565.0
2007,acc_tsv,TaxLesSubsidies,millions of us dollars (USD),145.0
2012,acc_tsv,TaxLesSubsidies,millions of us dollars (USD),447.0
2007,env_tsv,TaxLesSubsidies,millions of us dollars (USD),39.0
2012,env_tsv,TaxLesSubsidies,millions of us dollars (USD),132.0
2007,off_adm,TaxLesSubsidies,millions of us dollars (USD),285.0
2012,off_adm,TaxLesSubsidies,millions of us dollars (USD),120.0
2007,fac_adm,TaxLesSubsidies,millions of us dollars (USD),122.0
2012,fac_adm,TaxLesSubsidies,millions of us dollars (USD),47.0
2007,ind_art,TaxLesSubsidies,millions of us dollars (USD),1672.0
2012,ind_art,TaxLesSubsidies,millions of us dollars (USD),1777.0
2007,man_man,TaxLesSubsidies,millions of us dollars (USD),866.0
2012,man_man,TaxLesSubsidies,millions of us dollars (USD),1215.0
2007,inv_adm,TaxLesSubsidies,millions of us dollars (USD),691.0
2012,inv_adm,TaxLesSubsidies,millions of us dollars (USD),597.0
2007,cmf_soc,TaxLesSubsidies,millions of us dollars (USD),91.0
2012,cmf_soc,TaxLesSubsidies,millions of us dollars (USD),7.0
2007,spr_art,TaxLesSubsidies,millions of us dollars (USD),1325.0
2012,spr_art,TaxLesSubsidies,millions of us dollars (USD),1272.0
2007,ful_res,TaxLesSubsidies,millions of us dollars (USD),14962.0
2012,ful_res,TaxLesSubsidies,millions of us dollars (USD),17052.0
2007,lab_amb,TaxLesSubsidies,millions of us dollars (USD),156.0
2012,lab_amb,TaxLesSubsidies,millions of us dollars (USD),66.0
2007,out_amb,TaxLesSubsidies,millions of us dollars (USD),141.0
2012,out_amb,TaxLesSubsidies,millions of us dollars (USD),78.0
2007,hom_amb,TaxLesSubsidies,millions of us dollars (USD),337.0
2012,hom_amb,TaxLesSubsidies,millions of us dollars (USD),247.0
2007,hos_hos,TaxLesSubsidies,millions of us dollars (USD),1066.0
2012,hos_hos,TaxLesSubsidies,millions of us dollars (USD),-1128.0
2007,ncc_nrs,TaxLesSubsidies,millions of us dollars (USD),1237.0
2012,ncc_nrs,TaxLesSubsidies,millions of us dollars (USD),1989.0
2007,res_nrs,TaxLesSubsidies,millions of us dollars (USD),139.0
2012,res_nrs,TaxLesSubsidies,millions of us dollars (USD),215.0
2007,day_soc,TaxLesSubsidies,millions of us dollars (USD),158.0
2012,day_soc,TaxLesSubsidies,millions of us dollars (USD),332.0
2007,ifs_soc,TaxLesSubsidies,millions of us dollars (USD),262.0
2012,ifs_soc,TaxLesSubsidies,millions of us dollars (USD),217.0
2007,pfm_art,TaxLesSubsidies,millions of us dollars (USD),817.0
2012,pfm_art,TaxLesSubsidies,millions of us dollars (USD),588.0
2007,agt_art,TaxLesSubsidies,millions of us dollars (USD),1006.0
2012,agt_art,TaxLesSubsidies,millions of us dollars (USD),1200.0
2007,mus_art,TaxLesSubsidies,millions of us dollars (USD),85.0
2012,mus_art,TaxLesSubsidies,millions of us dollars (USD),128.0
2007,fun_osv,TaxLesSubsidies,millions of us dollars (USD),329.0
2012,fun_osv,TaxLesSubsidies,millions of us dollars (USD),244.0
2007,grt_osv,TaxLesSubsidies,millions of us dollars (USD),3.0
2007,sec_use,TaxLesSubsidies,millions of us dollars (USD),10187.0
2012,sec_use,TaxLesSubsidies,millions of us dollars (USD),10837.0
2007,oil_agr,Supply,millions of us dollars (USD),27895.0
2012,oil_agr,Supply,millions of us dollars (USD),49332.0
2007,saf_fof,Supply,millions of us dollars (USD),23437.0
2012,saf_fof,Supply,millions of us dollars (USD),27805.0
2007,ori_rec,Supply,millions of us dollars (USD),60037.0
2012,ori_rec,Supply,millions of us dollars (USD),66326.0
2007,TotalBasic,Supply,millions of us dollars (USD),28467901.0
2012,TotalBasic,Supply,millions of us dollars (USD),31708648.0
2007,grn_agr,Supply,millions of us dollars (USD),64247.0
2012,grn_agr,Supply,millions of us dollars (USD),109617.0
2007,veg_agr,Supply,millions of us dollars (USD),40531.0
2012,veg_agr,Supply,millions of us dollars (USD),37581.0
2007,nut_agr,Supply,millions of us dollars (USD),45646.0
2012,nut_agr,Supply,millions of us dollars (USD),62901.0
2007,flo_agr,Supply,millions of us dollars (USD),37644.0
2012,flo_agr,Supply,millions of us dollars (USD),38355.0
2007,oth_agr,Supply,millions of us dollars (USD),26709.0
2012,oth_agr,Supply,millions of us dollars (USD),25277.0
2007,log_fof,Supply,millions of us dollars (USD),29974.0
2012,log_fof,Supply,millions of us dollars (USD),30739.0
2007,fht_fof,Supply,millions of us dollars (USD),22370.0
2012,fht_fof,Supply,millions of us dollars (USD),24429.0
2007,owp_wpd,Supply,millions of us dollars (USD),40183.0
2012,owp_wpd,Supply,millions of us dollars (USD),31939.0
2007,dry_agr,Supply,millions of us dollars (USD),41652.0
2012,dry_agr,Supply,millions of us dollars (USD),43608.0
2007,bef_agr,Supply,millions of us dollars (USD),64941.0
2012,bef_agr,Supply,millions of us dollars (USD),91000.0
2007,egg_agr,Supply,millions of us dollars (USD),38544.0
2012,egg_agr,Supply,millions of us dollars (USD),44060.0
2007,ota_agr,Supply,millions of us dollars (USD),30949.0
2012,ota_agr,Supply,millions of us dollars (USD),53467.0
2007,ons_con,Supply,millions of us dollars (USD),127078.0
2012,ons_con,Supply,millions of us dollars (USD),93707.0
2007,oil_oil,Supply,millions of us dollars (USD),549543.0
2012,oil_oil,Supply,millions of us dollars (USD),683995.0
2007,oth_min,Supply,millions of us dollars (USD),19282.0
2012,oth_min,Supply,millions of us dollars (USD),23296.0
2007,drl_smn,Supply,millions of us dollars (USD),52687.0
2012,drl_smn,Supply,millions of us dollars (USD),47556.0
2007,oth_smn,Supply,millions of us dollars (USD),64658.0
2012,oth_smn,Supply,millions of us dollars (USD),128446.0
2007,pwr_con,Supply,millions of us dollars (USD),93684.0
2012,pwr_con,Supply,millions of us dollars (USD),113571.0
2007,ref_pet,Supply,millions of us dollars (USD),866961.0
2012,ref_pet,Supply,millions of us dollars (USD),1091139.0
2007,igm_che,Supply,millions of us dollars (USD),10650.0
2012,igm_che,Supply,millions of us dollars (USD),9406.0
2007,obo_che,Supply,millions of us dollars (USD),134516.0
2012,obo_che,Supply,millions of us dollars (USD),177257.0
2007,fmf_che,Supply,millions of us dollars (USD),35966.0
2012,fmf_che,Supply,millions of us dollars (USD),59147.0
2007,pet_wht,Supply,millions of us dollars (USD),343.0
2012,pet_wht,Supply,millions of us dollars (USD),126.0
2007,cus_com,Supply,millions of us dollars (USD),159017.0
2012,cus_com,Supply,millions of us dollars (USD),210981.0
2007,sci_tsv,Supply,millions of us dollars (USD),442128.0
2012,sci_tsv,Supply,millions of us dollars (USD),500710.0
2007,col_min,Supply,millions of us dollars (USD),52698.0
2012,col_min,Supply,millions of us dollars (USD),65731.0
2007,odg_wht,Supply,millions of us dollars (USD),3764.0
2012,odg_wht,Supply,millions of us dollars (USD),4467.0
2007,led_min,Supply,millions of us dollars (USD),13385.0
2012,led_min,Supply,millions of us dollars (USD),13110.0
2007,ore_min,Supply,millions of us dollars (USD),13842.0
2012,ore_min,Supply,millions of us dollars (USD),16384.0
2007,stn_min,Supply,millions of us dollars (USD),20242.0
2012,stn_min,Supply,millions of us dollars (USD),17237.0
2007,cnc_nmp,Supply,millions of us dollars (USD),52981.0
2012,cnc_nmp,Supply,millions of us dollars (USD),30999.0
2007,lme_nmp,Supply,millions of us dollars (USD),9651.0
2012,lme_nmp,Supply,millions of us dollars (USD),8100.0
2007,cut_nmp,Supply,millions of us dollars (USD),10838.0
2012,cut_nmp,Supply,millions of us dollars (USD),8603.0
2007,pav_pet,Supply,millions of us dollars (USD),14832.0
2012,pav_pet,Supply,millions of us dollars (USD),16450.0
2007,tmn_nmp,Supply,millions of us dollars (USD),4557.0
2012,tmn_nmp,Supply,millions of us dollars (USD),5394.0
2007,oth_pet,Supply,millions of us dollars (USD),29579.0
2012,oth_pet,Supply,millions of us dollars (USD),43774.0
2007,obi_che,Supply,millions of us dollars (USD),48008.0
2012,obi_che,Supply,millions of us dollars (USD),56878.0
2007,mch_fmt,Supply,millions of us dollars (USD),36897.0
2012,mch_fmt,Supply,millions of us dollars (USD),40932.0
2007,ele_uti,Supply,millions of us dollars (USD),339196.0
2012,ele_uti,Supply,millions of us dollars (USD),430947.0
2007,gas_uti,Supply,millions of us dollars (USD),151800.0
2012,gas_uti,Supply,millions of us dollars (USD),94034.0
2007,wat_uti,Supply,millions of us dollars (USD),55274.0
2012,wat_uti,Supply,millions of us dollars (USD),69567.0
2007,pip_pip,Supply,millions of us dollars (USD),714.0
2012,pip_pip,Supply,millions of us dollars (USD),525.0
2007,ent_sle,Supply,millions of us dollars (USD),68019.0
2012,ent_sle,Supply,millions of us dollars (USD),85041.0
2007,hcs_con,Supply,millions of us dollars (USD),47403.0
2012,hcs_con,Supply,millions of us dollars (USD),46152.0
2007,edu_con,Supply,millions of us dollars (USD),89223.0
2012,edu_con,Supply,millions of us dollars (USD),81565.0
2007,nmr_con,Supply,millions of us dollars (USD),145634.0
2012,nmr_con,Supply,millions of us dollars (USD),176179.0
2007,rmr_con,Supply,millions of us dollars (USD),71077.0
2012,rmr_con,Supply,millions of us dollars (USD),73167.0
2007,off_con,Supply,millions of us dollars (USD),153508.0
2012,off_con,Supply,millions of us dollars (USD),80889.0
2007,mrs_con,Supply,millions of us dollars (USD),54592.0
2012,mrs_con,Supply,millions of us dollars (USD),27741.0
2007,ors_con,Supply,millions of us dollars (USD),192213.0
2012,ors_con,Supply,millions of us dollars (USD),168976.0
2007,mfs_con,Supply,millions of us dollars (USD),41822.0
2012,mfs_con,Supply,millions of us dollars (USD),48817.0
2007,srs_con,Supply,millions of us dollars (USD),307909.0
2012,srs_con,Supply,millions of us dollars (USD),132995.0
2007,trn_con,Supply,millions of us dollars (USD),111927.0
2012,trn_con,Supply,millions of us dollars (USD),122037.0
2007,saw_wpd,Supply,millions of us dollars (USD),44598.0
2012,saw_wpd,Supply,millions of us dollars (USD),36700.0
2007,ven_wpd,Supply,millions of us dollars (USD),35742.0
2012,ven_wpd,Supply,millions of us dollars (USD),27340.0
2007,mil_wpd,Supply,millions of us dollars (USD),38242.0
2012,mil_wpd,Supply,millions of us dollars (USD),27388.0
2007,plt_fmt,Supply,millions of us dollars (USD),52676.0
2012,plt_fmt,Supply,millions of us dollars (USD),48220.0
2007,shv_fpd,Supply,millions of us dollars (USD),17121.0
2012,shv_fpd,Supply,millions of us dollars (USD),16590.0
2007,ppm_ppd,Supply,millions of us dollars (USD),75124.0
2012,ppm_ppd,Supply,millions of us dollars (USD),73784.0
2007,toi_ppd,Supply,millions of us dollars (USD),20699.0
2012,toi_ppd,Supply,millions of us dollars (USD),22022.0
2007,srp_use,Supply,millions of us dollars (USD),38910.0
2012,srp_use,Supply,millions of us dollars (USD),45057.0
2007,cab_fpd,Supply,millions of us dollars (USD),34086.0
2012,cab_fpd,Supply,millions of us dollars (USD),21594.0
2007,pmr_che,Supply,millions of us dollars (USD),106760.0
2012,pmr_che,Supply,millions of us dollars (USD),111242.0
2007,opm_pla,Supply,millions of us dollars (USD),131588.0
2012,opm_pla,Supply,millions of us dollars (USD),136670.0
2007,orn_fmt,Supply,millions of us dollars (USD),58201.0
2012,orn_fmt,Supply,millions of us dollars (USD),49403.0
2007,hdw_fmt,Supply,millions of us dollars (USD),21724.0
2012,hdw_fmt,Supply,millions of us dollars (USD),21022.0
2007,off_fpd,Supply,millions of us dollars (USD),24559.0
2012,off_fpd,Supply,millions of us dollars (USD),23572.0
2007,ocp_nmp,Supply,millions of us dollars (USD),16455.0
2012,ocp_nmp,Supply,millions of us dollars (USD),11729.0
2007,crn_fmt,Supply,millions of us dollars (USD),15469.0
2012,crn_fmt,Supply,millions of us dollars (USD),14936.0
2007,cut_fmt,Supply,millions of us dollars (USD),29524.0
2012,cut_fmt,Supply,millions of us dollars (USD),28912.0
2007,mtc_fmt,Supply,millions of us dollars (USD),18914.0
2012,mtc_fmt,Supply,millions of us dollars (USD),21396.0
2007,omf_fmt,Supply,millions of us dollars (USD),33940.0
2012,omf_fmt,Supply,millions of us dollars (USD),29625.0
2007,uph_fpd,Supply,millions of us dollars (USD),28666.0
2012,uph_fpd,Supply,millions of us dollars (USD),26209.0
2007,nup_fpd,Supply,millions of us dollars (USD),38607.0
2012,nup_fpd,Supply,millions of us dollars (USD),31190.0
2007,ifm_fpd,Supply,millions of us dollars (USD),13180.0
2012,ifm_fpd,Supply,millions of us dollars (USD),14562.0
2007,ohn_fpd,Supply,millions of us dollars (USD),13499.0
2012,ohn_fpd,Supply,millions of us dollars (USD),13644.0
2007,ath_mmf,Supply,millions of us dollars (USD),40982.0
2012,ath_mmf,Supply,millions of us dollars (USD),37845.0
2007,lin_tex,Supply,millions of us dollars (USD),37201.0
